"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","CPIFORECAST","TOT","AGRWTH","A","2018",2.87830537718956,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2019",4.4703672056007,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2020",3.38166031878906,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2021",6.69445598526116,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2022",13.7359215332359,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2023",5.38067232287399,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2001",5.70164019988394,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2002",9.11330049261115,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2003",5.8690744920991,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2004",1.42857142857139,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2005",3.36346436829947,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2006",4.59629855602984,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2007",7.15535679564471,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2008",11.5405552531301,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2009",6.57231169676275,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2010",4.27415661731033,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2011",4.99194847020934,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2012",5.67484662576688,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2013",5.7263491225755,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2014",6.07762386122544,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2015",4.60000000000002,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2016",6.29850410527499,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2017",5.30102634641816,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2018",4.61213826366594,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2019",4.12064162904617,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2020",3.27490774907751,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2021",4.55560518088431,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2022",6.86885946092882,
"ZAF","CPIFORECAST","TOT","AGRWTH","A","2023",5.95428089896223,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1992",6.47273068549938,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1993",5.6473927026941,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1994",6.37693363129534,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1995",7.27405860151722,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1996",6.23302869567646,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1997",5.47502437460983,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1998",4.79963888408635,
"OECD","CPIFORECAST","TOT","AGRWTH","A","1999",3.54169178098841,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2000",3.71911426963329,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2001",3.45287345118676,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2002",2.62323918122273,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2003",2.42816355839037,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2004",2.34742852784736,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2005",2.44040749913918,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2006",2.54294946408804,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2007",2.44796341218367,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2008",3.45309194614721,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2009",0.651633964243533,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2010",1.95357452017434,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2011",2.6850308562334,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2012",2.26800850835983,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2013",1.63102488409733,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2014",1.72806058759727,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2015",0.763537258262166,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2016",1.10805509618166,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2017",2.26602340236331,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2018",2.60253065823869,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2019",1.97404720067557,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2020",1.32059951639052,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2021",3.76394754204182,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2022",9.43185155674352,
"OECD","CPIFORECAST","TOT","AGRWTH","A","2023",6.58838373413537,
"COL","CPIFORECAST","TOT","AGRWTH","A","1992",26.9459058337311,
"COL","CPIFORECAST","TOT","AGRWTH","A","1993",22.3674584013601,
"COL","CPIFORECAST","TOT","AGRWTH","A","1994",22.7676192764253,
"COL","CPIFORECAST","TOT","AGRWTH","A","1995",20.8005653092417,
"COL","CPIFORECAST","TOT","AGRWTH","A","1996",20.7254412590237,
"COL","CPIFORECAST","TOT","AGRWTH","A","1997",18.4072596731049,
"COL","CPIFORECAST","TOT","AGRWTH","A","1998",18.6234851267633,
"COL","CPIFORECAST","TOT","AGRWTH","A","1999",10.8500210839511,
"COL","CPIFORECAST","TOT","AGRWTH","A","2000",9.22119950778623,
"COL","CPIFORECAST","TOT","AGRWTH","A","2001",7.96841346355261,
"COL","CPIFORECAST","TOT","AGRWTH","A","2002",6.35015430228366,
"COL","CPIFORECAST","TOT","AGRWTH","A","2003",7.13102047794377,
"COL","CPIFORECAST","TOT","AGRWTH","A","2004",5.90462937016465,
"COL","CPIFORECAST","TOT","AGRWTH","A","2005",5.04819262837292,
"COL","CPIFORECAST","TOT","AGRWTH","A","2006",4.2963682184441,
"COL","CPIFORECAST","TOT","AGRWTH","A","2007",5.54378647945382,
"COL","CPIFORECAST","TOT","AGRWTH","A","2008",6.99762539181321,
"COL","CPIFORECAST","TOT","AGRWTH","A","2009",4.20217975409737,
"COL","CPIFORECAST","TOT","AGRWTH","A","2010",2.27125799178967,
"COL","CPIFORECAST","TOT","AGRWTH","A","2011",3.41683097044041,
"COL","CPIFORECAST","TOT","AGRWTH","A","2012",3.16847928018349,
"COL","CPIFORECAST","TOT","AGRWTH","A","2013",2.01779153145069,
"COL","CPIFORECAST","TOT","AGRWTH","A","2014",2.89943050307768,
"COL","CPIFORECAST","TOT","AGRWTH","A","2015",4.99010861604718,
"COL","CPIFORECAST","TOT","AGRWTH","A","2016",7.513087822333,
"COL","CPIFORECAST","TOT","AGRWTH","A","2017",4.31475850724231,
"COL","CPIFORECAST","TOT","AGRWTH","A","2018",3.24061615939337,
"COL","CPIFORECAST","TOT","AGRWTH","A","2019",3.51967494465143,
"COL","CPIFORECAST","TOT","AGRWTH","A","2020",2.5262944502776,
"COL","CPIFORECAST","TOT","AGRWTH","A","2021",3.49593818109775,
"COL","CPIFORECAST","TOT","AGRWTH","A","2022",10.1764354539348,
"COL","CPIFORECAST","TOT","AGRWTH","A","2023",11.7948859173603,
"AUT","CPIFORECAST","TOT","AGRWTH","A","1997",1.16341174542926,
"AUT","CPIFORECAST","TOT","AGRWTH","A","1998",0.820631714259584,
"AUT","CPIFORECAST","TOT","AGRWTH","A","1999",0.514554375419682,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2000",1.9570757121015,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2001",2.29941237239373,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2002",1.68199537424134,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2003",1.3017663014459,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2004",1.96498033965482,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2005",2.10286895838719,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2006",1.68693486163295,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2007",2.20064724919098,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2008",3.2250207044379,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2009",0.402095426872441,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2010",1.69407075236676,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2011",3.55079363612,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2012",2.57199992858021,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2013",2.11758562165457,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2014",1.46086185735712,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2015",0.804757984577245,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2016",0.97083333333301,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2017",2.23084223992077,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2018",2.11999870830206,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2019",1.49097980931936,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2020",1.38806667705249,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2021",2.75886971619984,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2022",8.61812445366521,
"AUT","CPIFORECAST","TOT","AGRWTH","A","2023",8.00422889295838,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1992",2.24864067782327,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1993",2.48760703019378,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1994",2.39204995163139,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1995",1.2711500472386,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1996",1.77548872733763,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1997",1.5028792375637,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1998",0.907481186365538,
"BEL","CPIFORECAST","TOT","AGRWTH","A","1999",1.13482873668057,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2000",2.67910141089454,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2001",2.43465886982902,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2002",1.54762809172907,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2003",1.51656032575577,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2004",1.8571157854842,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2005",2.5374677002585,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2006",2.32750365404967,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2007",1.81649821699467,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2008",4.4892509529983,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2009",-0.00648160151108133,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2010",2.3335277939828,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2011",3.35260743274417,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2012",2.62572669328299,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2013",1.24813377127495,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2014",0.490402601998648,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2015",0.61965453630738,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2016",1.77001475012299,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2017",2.22398729150059,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2018",2.31097653778082,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2019",1.24878644577384,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2020",0.427624710985909,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2021",3.22240359738802,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2022",10.3344099905512,
"BEL","CPIFORECAST","TOT","AGRWTH","A","2023",3.95892803534141,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1992",3.24502704189201,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1993",3.32948592737283,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1994",1.60680529300552,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1995",0.397463002114248,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1996",1.07226142524006,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1997",1.21685012307831,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1998",1.34905703666328,
"FIN","CPIFORECAST","TOT","AGRWTH","A","1999",1.30959387875212,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2000",2.95179040277072,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2001",2.66530652110221,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2002",2.00733591957972,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2003",1.29012870199582,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2004",0.147319099307393,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2005",0.774330633050964,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2006",1.27522833480327,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2007",1.58347262954544,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2008",3.91569529702732,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2009",1.63374832879775,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2010",1.68585449592294,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2011",3.32406668318154,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2012",3.16207288484763,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2013",2.21558484037278,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2014",1.20925297471183,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2015",-0.155590870892526,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2016",0.389166666665997,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2017",0.839233981091271,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2018",1.16893593901741,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2019",1.13671499942978,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2020",0.382959893801363,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2021",2.06618525138117,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2022",7.1716307157468,
"FIN","CPIFORECAST","TOT","AGRWTH","A","2023",5.71568810970995,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1992",2.45319561007101,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1993",2.22342245026554,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1994",1.68193025713282,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1995",1.79267342166793,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1996",2.06293980051186,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1997",1.2689198056028,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1998",0.67537887107407,
"FRA","CPIFORECAST","TOT","AGRWTH","A","1999",0.573766021270848,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2000",1.81234476849489,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2001",1.78221407874552,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2002",1.93835365534569,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2003",2.17152479029128,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2004",2.3364016400032,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2005",1.88929367518681,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2006",1.89184761133755,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2007",1.60228519541448,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2008",3.15961943063547,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2009",0.101974515395512,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2010",1.73901284651788,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2011",2.29145621776802,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2012",2.21846846846853,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2013",0.9898221201515,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2014",0.610897129286881,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2015",0.086741119461009,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2016",0.304997458354297,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2017",1.16227869764985,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2018",2.09910812542089,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2019",1.29824166277923,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2020",0.524075721000862,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2021",2.06641600050542,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2022",5.90579822361029,
"FRA","CPIFORECAST","TOT","AGRWTH","A","2023",6.05554718158753,
"DEU","CPIFORECAST","TOT","AGRWTH","A","1996",1.24305317439088,
"DEU","CPIFORECAST","TOT","AGRWTH","A","1997",1.50748239436612,
"DEU","CPIFORECAST","TOT","AGRWTH","A","1998",0.596205962059732,
"DEU","CPIFORECAST","TOT","AGRWTH","A","1999",0.646551724137837,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2000",1.41327623126338,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2001",1.90033783783793,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2002",1.32615002072099,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2003",1.07361963190189,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2004",1.7804754678806,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2005",1.92823774972669,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2006",1.77474402730371,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2007",2.27076746191427,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2008",2.7543563799889,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2009",0.246170678337056,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2010",1.11869031377886,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2011",2.48246087425793,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2012",2.15903106898376,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2013",1.60652920962198,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2014",0.769425889912893,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2015",0.67964423560991,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2016",0.366697224769008,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2017",1.70223366270875,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2018",1.93500979751722,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2019",1.35362434921968,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2020",0.371424055634881,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2021",3.2123454846071,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2022",8.6658021218852,
"DEU","CPIFORECAST","TOT","AGRWTH","A","2023",6.29097182699462,
"GRC","CPIFORECAST","TOT","AGRWTH","A","1996",7.87179554603722,
"GRC","CPIFORECAST","TOT","AGRWTH","A","1997",5.44122444541103,
"GRC","CPIFORECAST","TOT","AGRWTH","A","1998",4.5171520284642,
"GRC","CPIFORECAST","TOT","AGRWTH","A","1999",2.14122725871107,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2000",2.89695813358137,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2001",3.64159136251616,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2002",3.92127999275304,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2003",3.44970362622026,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2004",3.01973836658188,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2005",3.4863867333272,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2006",3.31360712909627,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2007",2.98929934113008,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2008",4.23030854511184,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2009",1.34693332145563,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2010",4.70435187708175,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2011",3.11789051284833,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2012",1.03473822181327,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2013",-0.854122348997157,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2014",-1.39381034426691,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2015",-1.09372038012351,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2016",0.0133331111149992,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2017",1.13816260894168,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2018",0.774401898108135,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2019",0.517478172721757,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2020",-1.26222988524442,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2021",0.574111445163769,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2022",9.29960197216084,
"GRC","CPIFORECAST","TOT","AGRWTH","A","2023",3.89410444238536,
"IRL","CPIFORECAST","TOT","AGRWTH","A","1996",2.14824117894857,
"IRL","CPIFORECAST","TOT","AGRWTH","A","1997",1.25361620057868,
"IRL","CPIFORECAST","TOT","AGRWTH","A","1998",2.14285714285728,
"IRL","CPIFORECAST","TOT","AGRWTH","A","1999",2.44755244755232,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2000",5.27872582480096,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2001",3.98746488005175,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2002",4.69707991270926,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2003",4.01985111662536,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2004",2.29961832061064,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2005",2.18263221714391,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2006",2.68370607028757,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2007",2.88025602275751,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2008",3.11932947377508,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2009",-1.69264286911337,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2010",-1.61097852028631,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2011",1.21285627653123,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2012",1.90019686724294,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2013",0.529189416211717,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2014",0.300802139037271,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2015",-0.0333222259246402,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2016",-0.208333333333258,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2017",0.258872651357347,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2018",0.716308512410147,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2019",0.876612636453198,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2020",-0.459091654369059,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2021",2.42134738922799,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2022",8.06529430699015,
"IRL","CPIFORECAST","TOT","AGRWTH","A","2023",4.9105703228792,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1992",4.97704507512513,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1993",4.51247390915431,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1994",4.17498811222041,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1995",5.38616030673741,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1996",4.00059033392358,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1997",1.91020805450796,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1998",1.9460362941738,
"ITA","CPIFORECAST","TOT","AGRWTH","A","1999",1.63953624546197,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2000",2.61550869915886,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2001",2.32427576914444,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2002",2.61165368155381,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2003",2.81253341888565,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2004",2.25712502600375,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2005",2.20730342793206,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2006",2.22929936305736,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2007",2.02492211838005,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2008",3.49236641221376,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2009",0.765259081689104,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2010",1.61954433159476,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2011",2.93535026112015,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2012",3.31525542337302,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2013",1.2446024892051,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2014",0.234152868372653,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2015",0.108459869848068,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2016",-0.0500041670138951,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2017",1.32577336779796,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2018",1.24259381171763,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2019",0.633991709340232,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2020",-0.145384056216382,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2021",1.94127638922621,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2022",8.73601523536591,
"ITA","CPIFORECAST","TOT","AGRWTH","A","2023",6.42600719516342,
"LUX","CPIFORECAST","TOT","AGRWTH","A","1996",1.15778591965098,
"LUX","CPIFORECAST","TOT","AGRWTH","A","1997",1.38276934797787,
"LUX","CPIFORECAST","TOT","AGRWTH","A","1998",0.969390311106528,
"LUX","CPIFORECAST","TOT","AGRWTH","A","1999",1.01838299139167,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2000",3.77828804381182,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2001",2.40309527190123,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2002",2.05437507943656,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2003",2.52816303424864,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2004",3.24322533624856,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2005",3.76490721428942,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2006",2.95933618512608,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2007",2.65102216526851,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2008",4.09230109036992,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2009",0.00843249320713389,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2010",2.79841482494687,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2011",3.73202340375119,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2012",2.89226065488792,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2013",1.69921358004656,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2014",0.695196594544101,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2015",0.0583668942978871,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2016",0.0383330138920002,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2017",2.10917390688626,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2018",2.01584284420617,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2019",1.64974010395825,
"LUX","CPIFORECAST","TOT","AGRWTH","A","2020",0.00393350798134069,
