"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2010",8.21,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2011",7.78,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2012",7.99,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2013",8.05,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2014",8.13,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2015",7.58,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2016",7.47,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2017",7.54,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2018",7.51,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2019",7.53,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2020",6.54,
"ZAF","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1992",0.16,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1993",0.11,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1994",0.16,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1995",0.15,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1996",0.14,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1997",0.17,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1998",0.15,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","1999",0.16,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2001",0.18,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2002",0.21,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2003",0.21,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2004",0.22,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2005",0.26,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2006",0.31,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.33,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.35,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.34,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.34,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.32,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.38,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.37,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.38,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.43,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.48,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.48,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2018",0.47,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2019",0.47,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2020",0.43,
"SDN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1992",6.04,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1993",6.42,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1994",6.75,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1995",7.06,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1996",7.38,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1997",7.9,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1998",8.33,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","1999",8.69,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2000",9.48,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2001",9.57,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2002",9.86,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2003",10.23,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2004",10.57,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2005",10.84,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2006",11.12,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2007",11.2,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2008",10.66,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2009",10.1,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2010",10.75,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2011",10.93,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2012",10.73,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2013",10.73,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2014",10.89,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2015",10.87,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2016",11.05,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2017",11.3,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2018",11.15,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2019",10.77,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2020",10.71,
"TWN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1992",0.06,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1993",0.06,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1994",0.06,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1995",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1996",0.09,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1997",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1998",0.07,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","1999",0.07,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2000",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2001",0.08,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2002",0.09,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2003",0.09,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2004",0.12,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2005",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2006",0.14,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.13,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.12,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.14,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.16,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.2,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.19,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.17,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.18,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.21,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2020",0.2,
"TZA","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"THA","AIREMISSION","CO2","TONNE_CAP","A","1992",1.71,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1993",1.91,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1994",2.11,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1995",2.37,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1996",2.63,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1997",2.66,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1998",2.39,
"THA","AIREMISSION","CO2","TONNE_CAP","A","1999",2.45,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2000",2.44,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2001",2.53,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.66,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.76,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2004",3,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2005",3.08,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2006",3.09,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2007",3.17,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2008",3.22,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2009",3.08,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2010",3.3,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2011",3.26,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2012",3.49,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2013",3.6,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.52,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.61,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.54,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.53,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2018",3.48,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.61,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2020",3.48,
"THA","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1992",10.85,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1993",9.45,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1994",7.91,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1995",7.68,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1996",6.74,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1997",6.44,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1998",6.11,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","1999",6.1,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2000",6,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2001",6.13,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2002",6.25,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2003",6.83,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2004",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2005",6.17,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2006",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2007",6.58,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.38,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.41,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2010",5.8,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2011",6.11,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.01,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2013",5.86,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2014",5.17,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2015",4.15,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2016",4.39,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2017",3.82,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2018",4.07,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2019",3.84,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2020",3.66,
"UKR","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1992",27.54,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1993",27.42,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1994",28.58,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1995",28.82,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1996",28.64,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1997",28.67,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1998",27.85,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","1999",27.18,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2000",25.47,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2001",28.07,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2002",27.21,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2003",26.64,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2004",25.83,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2005",24.25,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2006",21.73,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2007",20.15,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2008",20.68,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2009",18.77,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2010",18.09,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2011",17.8,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2012",18.45,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2013",19.26,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2014",19.29,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2015",20.12,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2016",20.6,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2017",19.39,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2018",17.24,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2019",18.21,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2020",18.28,
"ARE","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"URY","AIREMISSION","CO2","TONNE_CAP","A","1992",1.44,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1993",1.34,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1994",1.23,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1995",1.37,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1996",1.58,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1997",1.59,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1998",1.64,
"URY","AIREMISSION","CO2","TONNE_CAP","A","1999",1.94,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2000",1.55,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2001",1.35,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2002",1.23,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2003",1.21,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2004",1.56,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2005",1.55,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2006",1.83,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2007",1.68,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2008",2.25,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2009",2.16,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2010",1.77,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2011",2.15,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2012",2.42,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2013",2.07,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2014",1.82,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2015",1.85,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2016",1.82,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2017",1.68,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2018",1.81,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2019",1.88,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2020",1.78,
"URY","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1992",0.25,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1993",0.29,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1994",0.32,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1995",0.37,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1996",0.41,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1997",0.47,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1998",0.52,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","1999",0.51,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2000",0.55,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2001",0.61,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.7,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.73,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.89,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.95,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.96,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2007",1.05,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2008",1.17,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.29,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2010",1.44,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2011",1.42,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2012",1.4,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2013",1.45,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2014",1.59,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2015",1.78,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2016",1.96,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2017",1.96,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2018",2.46,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2019",2.94,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2020",3.02,
"VNM","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1992",0.32,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1993",0.27,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1994",0.23,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1995",0.22,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1996",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1997",0.22,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1998",0.21,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","1999",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2001",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2002",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2003",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2004",0.17,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2005",0.18,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2006",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2007",0.14,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2008",0.15,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2009",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2010",0.16,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2011",0.19,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2012",0.24,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2013",0.24,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2014",0.26,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2015",0.27,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2016",0.28,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2017",0.35,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2018",0.39,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2019",0.37,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2020",0.36,
"ZMB","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1992",3.77,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1993",3.74,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1994",3.7,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1995",3.75,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1996",3.77,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1997",3.79,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1998",3.76,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","1999",3.74,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2000",3.8,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2001",3.81,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2002",3.82,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2003",3.93,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2004",4.07,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2005",4.16,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2006",4.24,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2007",4.35,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2008",4.33,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2009",4.21,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2010",4.42,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2011",4.5,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2012",4.49,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2013",4.52,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2014",4.48,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2015",4.41,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2016",4.36,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2017",4.38,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2018",4.44,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2019",4.38,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2020",4.08,
"WLD","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1992",4.71,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1993",4.16,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1994",3.76,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1995",4.34,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1996",5.02,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1997",5.47,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1998",5.54,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","1999",4.04,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2000",5.29,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2001",5.55,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2002",5.99,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2003",6.44,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2004",6.98,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2005",6.65,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2006",6.97,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2007",6.79,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2008",6.58,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2009",6.26,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2010",6.32,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2011",6.94,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2012",6.24,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2013",6.38,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2014",5.37,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2015",6.3,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2016",6.5,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2017",6.63,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2018",6.49,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2019",6.5,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2020",6.56,
"SRB","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1992",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1993",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1994",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1995",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1996",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1997",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1998",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","1999",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2000",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2001",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2002",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2003",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2004",,"L"
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2005",3.27,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2006",3.54,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2007",3.41,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2008",4.37,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2009",2.83,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2010",4.18,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2011",4.09,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2012",3.76,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2013",3.65,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2014",3.57,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2015",3.79,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2016",3.46,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2017",3.65,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2018",4.02,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2019",4.18,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2020",4.07,
"MNE","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1992",9.86,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1993",9.86,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1994",9.94,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1995",9.99,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1996",10.24,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1997",10.38,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1998",10.32,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","1999",10.29,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2000",10.48,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2001",10.42,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2002",10.27,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2003",10.38,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2004",10.41,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2005",10.37,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2006",10.24,
"OECD","AIREMISSION","CO2","TONNE_CAP","A","2007",10.28,
